Candidate,Tweet,Year,Party
DonaldTrump,RT @JHoganGidley: My response to the horrible lies from anonymous “sources” in the Atlantic: https://t.co/uHtgJvrwCb,2020,Republican
DonaldTrump,RT @JHoganGidley: Thanks to @realDonaldTrump's economic policies and leadership America added 1.4 million jobs last month! The United St…,2020,Republican
DonaldTrump,RT @GreggJarrett: ??? Biden: ‘CoVID has Taken This Year More than 100 Years Look… The Lives When You Think About it!’ https://t.co/Awx2g…,2020,Republican
DonaldTrump,RT @mschlapp: The Losers and Suckers work for the Atlantic. They are colluding w the socialists to stop Trump. The more the swamp and t…,2020,Republican
DonaldTrump,RT @mschlapp: This election is much more than a decision between @JoeBiden  &amp; @realDonaldTrump. This election determines whether America wi…,2020,Republican
DonaldTrump,RT @mschlapp: .@PamBondi is disgusted by the socialist big city mayors refusing to allow @realDonaldTrump to help protect American citizen…,2020,Republican
DonaldTrump,RT @SharylAttkisson: 5-He is the only president to be the subject of false news stories by by NBC and Newsweek that each claimed he was gol…,2020,Republican
DonaldTrump,RT @SharylAttkisson: 6-More about all of that in my new book SLANTED: HOW THE NEWS MEDIA TAUGHT US TO LOVE CENSORSHIP AND HATE JOURNALISM.…,2020,Republican
DonaldTrump,RT @SharylAttkisson: 1-In fairness did you know the following that nobody reported?Trump Is One of Only Three US Presidents to Spend Than…,2020,Republican
DonaldTrump,RT @SharylAttkisson: 4-Trump Is the Only US President to Visit the Troops in a Combat Zone So Close to Christmas Day.President Trump Is t…,2020,Republican
DonaldTrump,RT @SharylAttkisson: 2-Melania Trump Became the First First Lady to Spend Christmastime Visiting US Troops in a War Zone. (Thanksgiving to…,2020,Republican
DonaldTrump,RT @SharylAttkisson: 3-“President Trump Is Only the Third US President to Spend Thanksgiving with US Troops in a Combat Zone or US Troops A…,2020,Republican
DonaldTrump,Thank you Mark! https://t.co/pLpJBFnyNz,2020,Republican
DonaldTrump,"RT @Cameron_Gray: ""Thank you"" - Trump campaign ad team",2020,Republican
DonaldTrump,Thank you to our wonderful First Lady! https://t.co/NSrfVgvbMF,2020,Republican
DonaldTrump,RT @SharylAttkisson: 3-He is also under attack by pharmaceutical industry for his landmark executive order that says US pharma companies ha…,2020,Republican
DonaldTrump,RT @SharylAttkisson: 2-Trump's actions and talk of ending Afghan war and drawing down troops in Germany have not made him popular among the…,2020,Republican
DonaldTrump,RT @HSajwanization: I have no personal interest with Mr. Trump nor I am an American but this gesture really moved me !! Thank you @realDo…,2020,Republican
DonaldTrump,First Lady Melania Trump Hits Back: ‘The Atlantic Story Is Not True‘ https://t.co/M0iG6zmmTV via @BreitbartNews,2020,Republican
DonaldTrump,Pollak: The Stunning Synergy of The Atlantic‘s Anonymous Attack on Trump https://t.co/gDvXXn9tcH via @BreitbartNews Fake writer Goldberg is considered “the unofficial stenographer of the Obama White House”.,2020,Republican
DonaldTrump,Owner of Salon Visited by Pelosi Raises over $220000 on GoFundMe https://t.co/jKoSRtvLBG via @BreitbartNews. Great!!!,2020,Republican
DonaldTrump,Jennifer Griffin of Fox News Did Not Confirm ‘Most Salacious‘ Part of Atlantic Story https://t.co/rUpbSWhHac via @BreitbartNews  All refuted by many witnesses. Jennifer Griffin should be fired for this kind of reporting. Never even called us for comment. @FoxNews is gone!,2020,Republican
DonaldTrump,Exclusive: Nearly 700 U.S. Veterans Issue Open Letter in Support of Trump https://t.co/IoKXU2a9EU via @BreitbartNews Thank you! As we get closer and closer to the November 3rd Election and as my poll numbers rocket up the attacks get more and more vicious. I love our HEROES!,2020,Republican
DonaldTrump,RT @generalkellogg: The Atlantic story is completely false. Absolutely lacks merit. I’ve been by the President’s side. He has always shown…,2020,Republican
DonaldTrump,RT @MarkMeadows: In the time that I’ve known @realDonaldTrump both as a member of Congress and most recently serving as his Chief of Staff…,2020,Republican
DonaldTrump,RT @DanScavino: I was with POTUS in France with Sarah and have been at his side throughout it all. Complete lies by “anonymous sources” t…,2020,Republican
DonaldTrump,RT @JMMulvaney1: I never heard the President disparage our war dead or wounded.   In fact the exact opposite is true.  I was with him at t…,2020,Republican
DonaldTrump,https://t.co/JCalVhUtFR,2020,Republican
DonaldTrump,https://t.co/jkGJRq8AjX,2020,Republican
DonaldTrump,https://t.co/YW80YyWCrn,2020,Republican
DonaldTrump,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/0yvP0TbKFt,2020,Republican
DonaldTrump,The United States of America will NOT be cutting funding to @starsandstripes magazine under my watch. It will continue to be a wonderful source of information to our Great Military!,2020,Republican
DonaldTrump,THANK YOU! #MAGA https://t.co/1vMZMmm6KZ,2020,Republican
DonaldTrump,A GREAT HONOR THANK YOU! https://t.co/SYM0wk5cqn,2020,Republican
DonaldTrump,https://t.co/bA09LqxT15,2020,Republican
DonaldTrump,https://t.co/Pk5mnHHll6,2020,Republican
DonaldTrump,Another great day for peace with Middle East – Muslim-majority Kosovo and Israel have agreed to normalize ties and establish diplomatic relations. Well-done! More Islamic and Arab nations will follow soon!,2020,Republican
DonaldTrump,Congratulations to @predsednikrs Vucic for announcing the move of Serbia’s Embassy to Jerusalem by July. It is a brave and historic move!,2020,Republican
DonaldTrump,https://t.co/EtEMZ4rYXs,2020,Republican
DonaldTrump,...to bringing prosperity and peace to the Balkans and the world. I am proud to have assisted these leaders!,2020,Republican
DonaldTrump,Another day everyone thought would be impossible! Congratulations to @predsednikrs Vucic of Serbia and PM @Avdullah Hoti of Kosovo on committing to #EconomicNormalization! This is a major step forward...,2020,Republican
DonaldTrump,The Atlantic Magazine is dying like most magazines so they make up a fake story in order to gain some relevance. Story already refuted but this is what we are up against. Just like the Fake Dossier. You fight and and fight and then people realize it was a total fraud!,2020,Republican
DonaldTrump,Great Jobs Numbers! 1.37 Million Jobs Added In August. Unemployment Rate Falls To 8.4% (Wow much better than expected!). Broke the 10% level faster and deeper than thought possible.,2020,Republican
DonaldTrump,RT @julie_kelly2: So this seems like a good time to announce the forthcoming release of my very first book on #NeverTrump. Coming June 16!…,2020,Republican
DonaldTrump,Why aren’t the Portland Police ARRESTING the cold blooded killer of Aaron “Jay” Danielson. Do your job and do it fast. Everybody knows who this thug is. No wonder Portland is going to hell! @TheJusticeDept @FBI,2020,Republican
DonaldTrump,RT @JordanKarem1: Again this is 100% false. I was next to @POTUS the whole day! The President was greatly disappointed when told we couldn…,2020,Republican
DonaldTrump,I was never a big fan of John McCain disagreed with him on many things including ridiculous endless wars and the lack of success he had in dealing with the VA and our great Vets but the lowering of our Nations American Flags and the first class funeral he was given by our....,2020,Republican
DonaldTrump,..Country had to be approved by me as President &amp; I did so without hesitation  or complaint. Quite the contrary I felt it was well deserved. I even sent Air Force One to bring his body in casket from Arizona to Washington. It was my honor to do so. Also I never called..,2020,Republican
DonaldTrump,....John a loser and swear on whatever or whoever I was asked to swear on that I never called our great fallen soldiers anything other than HEROES. This is more made up Fake News given by disgusting &amp; jealous failures in a disgraceful attempt to influence the 2020 Election!,2020,Republican
DonaldTrump,THANK YOU LATROBE PENNSYLVANIA! #MAGA https://t.co/vKyOTCesH2,2020,Republican
DonaldTrump,RT @realDonaldTrump: Nancy Pelosi says she got “set up” by a Beauty Parlor owner. Maybe the Beauty Parlor owner should be running the House…,2020,Republican
DonaldTrump,Landing soon - see you in Latrobe Pennsylvania. Speech will be broadcast on @FoxNews  @OANN and @cspan at 6:45 P.M. Enjoy!,2020,Republican
DonaldTrump,Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgainhttps://t.co/aYYsyWXeA4,2020,Republican
DonaldTrump,RT @RepVernonJones: Yes @BlackVoices4DJT is surfacing in #ATL. @realDonaldTrump will take the #peach state with Black voters tired of 47 y…,2020,Republican
DonaldTrump,RT @BW: Minority Mold-Breakers: In 2016 Trump won 8% of Black voters and 28% of Hispanic voters outdoing former Republican presidential c…,2020,Republican
DonaldTrump,RT @QuickTake: “They think because I’m Black that I have to vote Democrat.”In 2016 Trump won 8% of Black voters and 28% of Hispanic vot…,2020,Republican
DonaldTrump,Thank you!!! https://t.co/YN266XHWfM,2020,Republican
DonaldTrump,Joe Hiden’ gets off his airplane grabs and shakes a rather stunned man’s hand (like in the old days) then touches his (Joe’s) face and mask with the same hand. No crowd no enthusiasm for Joe today. Law &amp; Order!,2020,Republican
DonaldTrump,RT @shanedunlap: Supporters of President Trump are lined up to take shuttles into Arnold Palmer airport for the president’s arrival tonight…,2020,Republican
DonaldTrump,RT @BryanLlenas: Outside of the hangar at airport in Latrobe Pennsylvania hours before President Trump’s 7pm really. https://t.co/F49hr3nT…,2020,Republican
DonaldTrump,Joe Hiden’ get off his airplane grabs and shakes a rather stunned man’s hand (like in the old days) then touches his (Joe’s) face and mask with the same hand. No crowd no enthusiasm for Joe today. Law &amp; Order!,2020,Republican
DonaldTrump,I’m going to Latrobe Pennsylvania the home of the late great Arnold Palmer - There was nobody like him. I got to know Arnold well played golf with him and miss him. See you tonight in Latrobe! https://t.co/reDdJIe4WX,2020,Republican
DonaldTrump,...To the leaders of Iran I would greatly appreciate if you would spare this young man’s life and not execute him. Thank you! @UFC @DanaWhite @FoxNews https://t.co/NkJb4IsQpt,2020,Republican
DonaldTrump,Hearing that Iran is looking to execute a great and popular wrestling star 27-year-old Navid Afkarai whose sole act was an anti-government demonstration on the streets. They were protesting the “country’s worsening economic situation and inflation”...,2020,Republican
DonaldTrump,Nancy Pelosi says she got “set up” by a Beauty Parlor owner. Maybe the Beauty Parlor owner should be running the House of Representatives instead of Crazy Nancy?,2020,Republican
DonaldTrump,Crazy Nancy Pelosi said she was “set up” by the beauty parlor owner when she improperly had the salon opened (and didn’t wear a MASK!). Does anyone want a Speaker of the House who can be so easily SET UP?,2020,Republican
DonaldTrump,Do you notice that any time Fake News Suppression Polls are put out like @FoxNews the Stock Market goes DOWN. We are going to WIN!,2020,Republican
DonaldTrump,.@FoxNews Polls are as in the past Fake News. They have been from the beginning way off in 2016. Get a new pollster. I believe we are leading BIG!,2020,Republican
DonaldTrump,Based on the massive number of Unsolicited &amp; Solicited Ballots that will be sent to potential Voters for the upcoming 2020 Election &amp; in order for you to MAKE SURE YOUR VOTE COUNTS &amp; IS COUNTED SIGN &amp; MAIL IN your Ballot as EARLY as possible. On Election Day or Early Voting..,2020,Republican
DonaldTrump,.....go to your Polling Place to see whether or not your Mail In Vote has been Tabulated (Counted). If it has you will not be able to Vote &amp; the Mail In System worked properly. If it has not been Counted VOTE (which is a citizen’s right to do). If your Mail In Ballot arrives....,2020,Republican
DonaldTrump,....after you Vote which it should not that Ballot will not be used or counted in that your vote has already been cast &amp; tabulated. YOU ARE NOW ASSURED THAT YOUR PRECIOUS VOTE HAS BEEN COUNTED it hasn’t been “lost thrown out or in any way destroyed”. GOD BLESS AMERICA!!!,2020,Republican
DonaldTrump,.@NYGovCuomo should get his puppet New York prosecutors who have been illegally after me and my family for years to investigate his incompetent handling of the China Virus and all of the deaths caused by this incompetence. It is at minimum a Nursing Home Scandal - 11000 DEAD!,2020,Republican
DonaldTrump,Sleepy Joe Hiden’ was acknowledged by his own people to have done a terrible job on a much easier situation H1N1 Swine Flu. The OBiden Administration failed badly on this &amp; now he sits back in his basement and criticizes every move we make on the China Virus. DOING GREAT JOB! https://t.co/p2H40mD7Sh,2020,Republican
DonaldTrump,Governors Andrew Cuomo of New York has the worst record on death and China Virus. 11000 people alone died in Nursing Homes because of his incompetence!,2020,Republican
DonaldTrump,Thank you Michele! https://t.co/0Z7KzA9lb8,2020,Republican
DonaldTrump,My Administration will do everything in its power to prevent weak mayors and lawless cities from taking Federal dollars while they let anarchists harm people burn buildings and ruin lives and businesses. We’re putting them on notice today. @RussVought45,2020,Republican
DonaldTrump,https://t.co/dmijM5qHxz https://t.co/8c3ehazrAy,2020,Republican
DonaldTrump,https://t.co/cVx8hPPTVd,2020,Republican
DonaldTrump,"RT @gatewaypundit: WOW! --&gt;Joe Biden Given Advance Notice of Questions in TV Interview Reads the ""Topline Message"" Part of the Talking Poi…",2020,Republican
DonaldTrump,RT @BrandonStraka: Please retweet the tweet below⬇️,2020,Republican
DonaldTrump,RT @DanScavino: https://t.co/Mkv0qpdtR7,2020,Republican
DonaldTrump,RT @DanScavino: 9/2/2020 | Wilmington North Carolina! https://t.co/nYXhnz5f9q,2020,Republican
DonaldTrump,Mayor Wheeler just got harassed out of his own home in Portland by so-called “friendly protesters”. The Anarchists Agitators and Looters treat him HORRIBLY even though he is so nice and respectful to them. Criminals only understand strength!,2020,Republican
DonaldTrump,The Dow Jones Industrial just closed above 29000! You are so lucky to have me as your President😉With Joe Hiden’ it would crash😧,2020,Republican
DonaldTrump,THANK YOU NORTH CAROLINA!https://t.co/LhqOINkZFS,2020,Republican
DonaldTrump,Can you believe what’s happening!? They give Joe Hiden’ the questions and he reads them an answer! https://t.co/ivMw6uQ2gp,2020,Republican
DonaldTrump,RT @TeamTrump: President @realDonaldTrump officially designates Wilmington North Carolina as America’s very first WWII heritage city https…,2020,Republican
DonaldTrump,RT @WhiteHouse: Small business owners and hardworking Americans have a champion in President @realDonaldTrump! Over $12.2 BILLION in @SBA…,2020,Republican
DonaldTrump,RT @WhiteHouse: America depends on the dedication skill and courage of our frontline workers.THANK YOU to the great medical professiona…,2020,Republican
DonaldTrump,RT @realDonaldTrump: Mike Pence was never put on standby &amp; there were no mini-strokes. This is just more Fake News by @CNN a phony story.…,2020,Republican
DonaldTrump,Will be landing shortly in the Great State of North Carolina. See you soon!,2020,Republican
DonaldTrump,When a Kennedy loses a Democrat Primary in Massachusetts by a lot it just shows how far LEFT that party has gone. Joe Hiden’ will never be able to hold them back. Life 2nd A Energy Religion Jobs and the Economy would be totally obliterated!,2020,Republican
DonaldTrump,Will soon be heading to Wilmington North Carolina and then will be going to Battleship North Carolina. Look forward to seeing all of my friends!,2020,Republican
DonaldTrump,2016 was AMAZING but we never had this kind of ENTHUSIASM!,2020,Republican
DonaldTrump,We had FAR more people (many millions) watching us at the RNC than did Sleepy Joe and the DNC and yet an ad just ran saying the opposite. This is what we’re up against. Lies. But we will WIN!,2020,Republican
DonaldTrump,The Beauty Parlor owner must really dislike Crazy Nancy Pelosi. Turning her in on tape is a really big deal. She probably treats him like she treats everyone else...And she strongly supported a Kennedy who just lost in of all places Massachusetts!,2020,Republican
DonaldTrump,Joe Biden is a Low Energy Candidate the likes of which we have never seen before. The last thing our country needs is a Low Energy Individual especially when surrounded by High Energy Chess Players scattered all over the world. He’s back in his basement now - no schedule!,2020,Republican
DonaldTrump,Crazy Nancy Pelosi is being decimated for having a beauty parlor opened when all others are closed and for not wearing a Mask - despite constantly lecturing everyone else. We will almost certainly take back the House and send Nancy packing!,2020,Republican
DonaldTrump,"RT @TrumpWarRoom: On the left: Nancy Pelosi today shaming Americans saying ""you must wear your mask.""On the right: Nancy Pelosi yesterda…",2020,Republican
DonaldTrump,RT @catturd2: If Nancy Pelosi can get her hair done in person - you can vote in person. Pass it on.,2020,Republican
DonaldTrump,Seriously is this what our great USA wants as its leader? https://t.co/vgYqhuA4BV,2020,Republican
DonaldTrump,Joe Biden is a Low Energy Candidate the likes of which we have never seen before. The last thing our country needs is a Low Energy Individulal especially when surrounded by High Energy Chess Players scattered all over the world. He’s back in his basement now - no schedule!,2020,Republican
DonaldTrump,Joe Biden is not on the side of Law Enforcement and that was spectacularly evident on my very successful trip yesterday to Kenosha. We solved the problem quickly and it was very much appreciated by the people of Wisconsin. Joe Biden wouldn’t know where to begin - a bad record!,2020,Republican
DonaldTrump,Rigged Election? https://t.co/LK0gp40luC,2020,Republican
DonaldTrump,RT @realDonaldTrump: Mike Pence was never put on standby &amp; there were no mini-strokes. This is just more Fake News by @CNN a phony story.…,2020,Republican
DonaldTrump,RT @Newsweek: Tucker Carlson says CNN's Chris Cuomo was accused of sexual harassment https://t.co/hHWZ9ZbHjL,2020,Republican
DonaldTrump,RT @thebradfordfile: Michael Cohen and Chris Cuomo have both spent four years trying to screw President Trump--but only ended up screwing t…,2020,Republican
DonaldTrump,RT @thebradfordfile: LOL. The unhinged mob wanted to cancel Tucker Carlson but it's Chris Cuomo who might be done.,2020,Republican
DonaldTrump,The Unsolicited Ballots Scam is their only hope. Will be the most corrupt election in history by far! https://t.co/eH4XN6S9IM,2020,Republican
DonaldTrump,Some things just don’t get any crazier. Just call me Kate problem over! https://t.co/86SCqZ05ZG,2020,Republican
DonaldTrump,RT @theblaze: 'Reliable Sources' host blames 'radicalization' in the U.S. that has led to 'media bashing that is absolutely unprecedented'…,2020,Republican
DonaldTrump,This is the NEW and very sick Democrat Party. We will win on November 3rd and MAKE AMERICA GREAT AGAIN! https://t.co/7svcF76kvc,2020,Republican
DonaldTrump,See even a Kennedy isn’t safe in the new Radical Left Democrat Party. Taxes up big no 2A. Biden has completely lost control. Pelosi strongly backed the loser! https://t.co/DKYVBpbpP7,2020,Republican
DonaldTrump,RT @theblaze: President Trump calls for 'patriotic education' in schools: 'Left's war on police faith history and American values is tea…,2020,Republican
DonaldTrump,We catch them all! https://t.co/YuDZ1wqekL,2020,Republican
DonaldTrump,Like Fredo at Fake News @CNN the very untalented Joy Reid should be fired for this horrible use of the words “Muslim Terrorists”. Such xenophobia and racism on MSDNC. Anyone else would be gone and fast!!! https://t.co/a5HSIEXlQL,2020,Republican
DonaldTrump,Will Fredo be fired by Fake News @CNN? He speaks with great disrespect about women and it will only get worse. Fredo’s Ratings are bad so this is the time. Always terrible to speak to sleazebags especially when you are being recorded. CNN has no choice Fredo must go! https://t.co/veVwg7G1YF,2020,Republican
DonaldTrump,RT @thebradfordfile: Tucker Carlson's laughter as he just exposed Chris Cuomo is the best thing on television this week.,2020,Republican
DonaldTrump,RT @thebradfordfile: CNN finally has a bombshell news story but it's sexual harassment allegations against Chris Cuomo. And Tucker Carls…,2020,Republican
DonaldTrump,Mike Pence was never put on standby &amp; there were no mini-strokes. This is just more Fake News by @CNN a phony story. The reason for the visit to Walter Reed together with the full press pool was to complete my yearly physical. Short visit then returned (with press) to W.H... https://t.co/GUVdbJRvqD,2020,Republican
DonaldTrump,Kenosha Wisconsin we’re with you all the way! https://t.co/Xs49PEu4AP,2020,Republican
DonaldTrump,RT @TheNatPulse: .@Nigel_Farage: President @realDonaldTrump's base is still very highly motivated. I think he will win in November but the…,2020,Republican
DonaldTrump,RT @TheNatPulse: WATCH – Dems Set To Reject Election Day Results Kassam Explains https://t.co/KtlwFDAFNv,2020,Republican
DonaldTrump,RT @RaheemKassam: WARNING: Democrat Data Firm Admits ‘Incredible’ Trump Landslide Will Be Flipped By Mail-In Votes Emerging A Week After El…,2020,Republican
DonaldTrump,RT @FrancisBrennan: Today President Trump has answered dozens of questions from reporters. The Biden campaign started the morning by cal…,2020,Republican
DonaldTrump,RT @RaheemKassam: The Biden campaign called a lid at 9am.In political industry speak that means no activities interviews announcements…,2020,Republican
DonaldTrump,Great honor but think we are much higher than 46%. Hidden vote! https://t.co/YsZUgtNoZW,2020,Republican
DonaldTrump,RT @RaheemKassam: Available now! @DonaldJTrumpJr’s new book LIBERAL PRIVILEGE! Get your signed copy at https://t.co/XiYMSVxPnn,2020,Republican
DonaldTrump,RT @cathponeill: A picture speaks 1000 words #Kenosha https://t.co/2bzvnuEvQP,2020,Republican
DonaldTrump,RT @BrookeSingman: EXCLUSIVE: @SpeakerPelosi used shuttered San Fran hair salon for blow-out owner calls it 'slap in the face'In securit…,2020,Republican
DonaldTrump,RT @RepGosar: Extremely important study from Revolver News showing lockdowns more deadly than COVID itself.No wonder people are fleeing d…,2020,Republican
DonaldTrump,RT @KurtSchlichter: You will hear a non-stop barrage of lies from the mainstream media today in the wake of Biden's disastrous appearance a…,2020,Republican
DonaldTrump,RT @VicToensing: Pathetic @GenFlynn opinion by DC Circuit Ct of Appeals. Dem majority not want to embarrass Judge Sullivan so ignored law a…,2020,Republican
DonaldTrump,RT @IvankaTrump: History Made! #BTS Jared and NSA O’Brien on the 1st commercial flight ever between Israel and the United Arab  Emirates!…,2020,Republican
DonaldTrump,There has not. They are the Enemy of the People. TDS! https://t.co/VBPNE69StS,2020,Republican
DonaldTrump,Not even a “minor” one. Thank you! https://t.co/PEgbb9XyhU,2020,Republican
DonaldTrump,True! https://t.co/Lmvkguz8N6,2020,Republican
DonaldTrump,Drudge didn’t support me in 2016 and I hear he doesn’t support me now. Maybe that’s why he is doing poorly. His Fake News report on Mini-Strokes is incorrect. Possibly thinking about himself or the other party’s “candidate”. https://t.co/9FraoFqOKq,2020,Republican
DonaldTrump,RT @WhiteHouse: President @realDonaldTrump is committed to helping Kenosha rebuild.We will provide $1 million to Kenosha law enforcement…,2020,Republican
DonaldTrump,"RT @WhiteHouse: ""My Administration coordinated with the state and local authorities to very very swiftly deploy the National Guard surge…",2020,Republican
DonaldTrump,"RT @WhiteHouse: President @realDonaldTrump is participating in a community safety roundtable in Kenosha Wisconsin.""We're here to show ou…",2020,Republican
DonaldTrump,RT @WhiteHouse: LIVE: President @realDonaldTrump participates in a roundtable https://t.co/Qrk3mdvypZ,2020,Republican
DonaldTrump,I was saddened to learn of the passing of India's former President Pranab Mukherjee. I send my condolences to his family and the people of India as they grieve the loss of a great leader.,2020,Republican
DonaldTrump,https://t.co/iZcL0U92pZ,2020,Republican
DonaldTrump,Had a very productive conversation with Kevin Warren Commissioner of the Big Ten Conference about immediately starting up Big Ten football. Would be good (great!) for everyone - Players Fans Country. On the one yard line!,2020,Republican
DonaldTrump,Heading to Kenosha Wisconsin to thank Law Enforcement and the National Guard for a job well done. The Violence stopped six days ago the moment the Guard entered the picture. Thank you!,2020,Republican
DonaldTrump,It never ends! Now they are trying to say that your favorite President me went to Walter Reed Medical Center having suffered a series of mini-strokes. Never happened to THIS candidate - FAKE NEWS. Perhaps they are referring to another candidate from another Party!,2020,Republican
DonaldTrump,Good luck to Sean Compton a winner at everything he does! https://t.co/OIBJtxnudQ,2020,Republican
DonaldTrump,People are tired of watching the highly political @NBA. Basketball ratings are WAY down and they won’t be coming back. I hope football and baseball are watching and learning because the same thing will be happening to them. Stand tall for our Country and our Flag!!!,2020,Republican
DonaldTrump,RT @WhiteHouse: New COVID-19 cases in the United States have declined by 38% over the last month. https://t.co/jD9RBPmlr5,2020,Republican
DonaldTrump,"RT @WhiteHouse: President @realDonaldTrump on Portland: ""To the Mayor I say whenever you're ready let us know—we'll solve your problem of…",2020,Republican
DonaldTrump,"RT @WhiteHouse: ""We must strictly and fully enforce our law and have no tolerance for anarchy and no tolerance-ZERO-for violence. Anyone…",2020,Republican
DonaldTrump,RT @BrandonStraka: OMG. This isn’t a mispronunciation or stumbling over a few words. This is really bad.,2020,Republican
DonaldTrump,RT @RepMattGaetz: Democrats want to scare the American people about Russia when we know the real threat the United States faces is from Chi…,2020,Republican
DonaldTrump,"RT @replouiegohmert: Keep it up @TheJusticeDept. We've got a long way to go with these so-called ""peaceful protesters""",2020,Republican
DonaldTrump,RT @DNI_Ratcliffe: Today’s agreement between Israel and the United Arab Emirates is a historic step towards a more peaceful Middle East. Co…,2020,Republican
DonaldTrump,RT @DNI_Ratcliffe: China's anti-Trump election meddling raises new alarm as DNI calls country biggest threat | Fox News https://t.co/sjTFF…,2020,Republican
DonaldTrump,RT @CBS_Herridge: #Election2020 @DNI_Ratcliffe on scaling back election security briefings “...within minutes of one of those briefings end…,2020,Republican
DonaldTrump,Biden will also raise your taxes like never before. Sad! https://t.co/zgBJac6JmE,2020,Republican
DonaldTrump,Kimberly Klacik is really working hard to help the people of Baltimore. She is running for Congress as a Republican &amp; if she wins she will be an inspiration to all. She is strong on inner city rebuilding healthcare our Military &amp; Vets. She has my Complete &amp; Total Endorsement!,2020,Republican
DonaldTrump,My son Donald just wrote a really important new book “Liberal Privilege” talking with great knowledge of our world today. Lets make him a number one bestseller again! @DonaldJTrumpJr @seanhannity,2020,Republican
DonaldTrump,https://t.co/sOGZ9NF77m,2020,Republican
DonaldTrump,https://t.co/AvB1aWyrSM,2020,Republican
DonaldTrump,I will be interviewed on @IngrahamAngle tonight at 10:00 P.M. on @FoxNews. Enjoy!,2020,Republican
DonaldTrump,RT @DanScavino: 🤔https://t.co/NSaH8SslN4,2020,Republican
DonaldTrump,RT @DanScavino: https://t.co/hYVvodrerk,2020,Republican
DonaldTrump,https://t.co/QawXAxElm6,2020,Republican
DonaldTrump,https://t.co/mHeGTRil5i,2020,Republican
DonaldTrump,https://t.co/3iM1oRDEgy,2020,Republican
DonaldTrump,Will be interviewed by Laura Ingraham (@IngrahamAngle) tonight at 10:00 P.M. Eastern on @FoxNews. Enjoy!,2020,Republican
DonaldTrump,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/H3TZocumET,2020,Republican
DonaldTrump,"RT @TrumpWarRoom: Joe Biden: ""Covid has taken this year just since the outbreak has taken more than 100 year look here's the lives it…",2020,Republican
DonaldTrump,Just watched what Biden had to say. To me he’s blaming the Police far more than he’s blaming the Rioters Anarchists Agitators and Looters which he could never blame or he would lose the Radical Left Bernie supports!,2020,Republican
DonaldTrump,LAW &amp; ORDER!,2020,Republican
DonaldTrump,The Radical Left Mayors &amp;  Governors of Cities where this crazy violence is taking place have lost control of their “Movement”. It wasn’t supposed to be like this but the Anarchists &amp; Agitators got carried away and don’t listen anymore - even forced Slow Joe out of basement!,2020,Republican
DonaldTrump,I’ve been getting really good polls some over 50% except for one Fake Poll done by @ABC NEWS which gives NO INFORMATION about the sample R or D or anything else. They did this last Election with one week to go down 12 points and I won. They are disgusting Fake News!,2020,Republican
DonaldTrump,Portland is a mess and it has been for many years. If this joke of a mayor doesn’t clean it up we will go in and do it for them!,2020,Republican
DonaldTrump,If I didn’t INSIST on having the National Guard activate and go into Kenosha Wisconsin there would be no Kenosha right now. Also there would have been great death and injury. I want to thank Law Enforcement and the National Guard. I will see you on Tuesday!,2020,Republican
DonaldTrump,Just had a wonderful conversation with my friend Prime Minister @AbeShinzo of Japan who will be leaving office soon. Shinzo will soon be recognized as the greatest Prime Minister in the history of Japan whose relationship with the USA is the best it has ever been. Special man!,2020,Republican
DonaldTrump,When is Slow Joe Biden going to criticize the Anarchists Thugs &amp; Agitators in ANTIFA? When is he going to suggest bringing up the National Guard in BADLY RUN &amp; Crime Infested Democrat Cities &amp; States? Remember he can’t lose the Crazy Bernie Super Liberal vote!,2020,Republican
DonaldTrump,....His problem is interesting. He must always be weak on CRIME because of the Bernie Sanders Radical Left voter. If he loses them like Crooked Hillary did he is “toast” and many will vote for me because of TRADE (Bernie was good on trade). Joe MUST always be weak on crime!,2020,Republican
DonaldTrump,Joe Biden is coming out of the basement earlier than his hoped for ten days because his people told him he has no choice his poll numbers are PLUNGING! Going to Pittsburgh where I have helped industry to a record last year &amp; then back to his  basement for an extended period...,2020,Republican
DonaldTrump,RT @realDonaldTrump: LAW &amp; ORDER!!!,2020,Republican
DonaldTrump,RT @realDonaldTrump: The only way you will stop the violence in the high crime Democrat run cities is through strength!,2020,Republican
DonaldTrump,Rushing him out of basement after seeing some very disturbing numbers. Don’t worry he’ll go back to basement soon! https://t.co/CEMq5xowQt,2020,Republican
DonaldTrump,RT @TimRunsHisMouth: Hey Ted Wheeler Nobody believes that Trump hurting your feelings with mean words is why ANTIFA is burning Portland to…,2020,Republican
DonaldTrump,RT @TDN_NOTICIAS: 🟥 Black Lives Matter / Antifahttps://t.co/2fmDlT52aN,2020,Republican
DonaldTrump,RT @dbongino: Liberal groups rioting in liberal cities with liberal mayors and liberal city councils promoting radical liberal causes…,2020,Republican
DonaldTrump,RT @JasonMillerinDC: Must be nice to have the MSM for a rapid response team.No mention of Biden failing to call on Wheeler to allow feder…,2020,Republican
DonaldTrump,Rest In Peace Jay! https://t.co/j6FYxIygmh,2020,Republican
DonaldTrump,A weak and pathetic Democrat Mayor!!! https://t.co/dehIDMwgul,2020,Republican
